"record_type","record_key","parent_key","legacy_id","category_legacy_id","product_legacy_id","name","title","slug","code","url","short_description","description_html","price","price_status","stock_label","image_url","sort_order","is_primary","tags_json","specs_json","types_json","published_at","author","views","origin","banner_title","banner_description_json","content_json","status"
"PRODUCT_IMAGE","IMAGE:PRODUCT:1:5:tlt-vang-raider-fi-150cc:15:303","PRODUCT:1:5:tlt-vang-raider-fi-150cc","","1","5","","","","","","","","","","","https://res.cloudinary.com/dkxb7klnn/image/upload/v1765374628/DSC00135-_-%C4%90%C3%A3-s%E1%BB%ADa_qyhxui.png","15","false","","","","","","","","","","","active"
"PRODUCT_IMAGE","IMAGE:PRODUCT:1:5:tlt-vang-raider-fi-150cc:16:304","PRODUCT:1:5:tlt-vang-raider-fi-150cc","","1","5","","","","","","","","","","","https://res.cloudinary.com/dkxb7klnn/image/upload/v1765374630/DSC00148-_-%C4%90%C3%A3-s%E1%BB%ADa_te8oai.png","16","false","","","","","","","","","","","active"
"PRODUCT_IMAGE","IMAGE:PRODUCT:1:6:tlt-vang-sonic-150r:1:305","PRODUCT:1:6:tlt-vang-sonic-150r","","1","6","","","","","","","","","","","https://res.cloudinary.com/dkxb7klnn/image/upload/v1780250359/tlt1_eq0u71.png","1","true","","","","","","","","","","","active"
"PRODUCT_IMAGE","IMAGE:PRODUCT:1:6:tlt-vang-sonic-150r:2:306","PRODUCT:1:6:tlt-vang-sonic-150r","","1","6","","","","","","","","","","","https://res.cloudinary.com/dkxb7klnn/image/upload/v1780250375/tlt2_bztwkp.png","2","false","","","","","","","","","","","active"
"PRODUCT_IMAGE","IMAGE:PRODUCT:1:6:tlt-vang-sonic-150r:3:307","PRODUCT:1:6:tlt-vang-sonic-150r","","1","6","","","","","","","","","","","https://res.cloudinary.com/dkxb7klnn/image/upload/v1780250381/tlt3_psjuuv.png","3","false","","","","","","","","","","","active"
"PRODUCT_IMAGE","IMAGE:PRODUCT:1:6:tlt-vang-sonic-150r:4:308","PRODUCT:1:6:tlt-vang-sonic-150r","","1","6","","","","","","","","","","","https://res.cloudinary.com/dkxb7klnn/image/upload/v1780250386/tlt4_ozcn4h.png","4","false","","","","","","","","","","","active"
"PRODUCT_IMAGE","IMAGE:PRODUCT:1:6:tlt-vang-sonic-150r:5:309","PRODUCT:1:6:tlt-vang-sonic-150r","","1","6","","","","","","","","","","","https://res.cloudinary.com/dkxb7klnn/image/upload/v1780250393/tlt5_qfrvc8.png","5","false","","","","","","","","","","","active"
"PRODUCT_IMAGE","IMAGE:PRODUCT:1:6:tlt-vang-sonic-150r:6:310","PRODUCT:1:6:tlt-vang-sonic-150r","","1","6","","","","","","","","","","","https://res.cloudinary.com/dkxb7klnn/image/upload/v1780250389/tlt6_xi1ipe.png","6","false","","","","","","","","","","","active"
"PRODUCT_IMAGE","IMAGE:PRODUCT:1:6:tlt-vang-sonic-150r:7:311","PRODUCT:1:6:tlt-vang-sonic-150r","","1","6","","","","","","","","","","","https://res.cloudinary.com/dkxb7klnn/image/upload/v1780250401/tlt7_gkrbm7.png","7","false","","","","","","","","","","","active"
"PRODUCT_IMAGE","IMAGE:PRODUCT:1:6:tlt-vang-sonic-150r:8:312","PRODUCT:1:6:tlt-vang-sonic-150r","","1","6","","","","","","","","","","","https://res.cloudinary.com/dkxb7klnn/image/upload/v1780250405/tlt8_av9ov4.png","8","false","","","","","","","","","","","active"
"PRODUCT_IMAGE","IMAGE:PRODUCT:1:6:tlt-vang-sonic-150r:9:313","PRODUCT:1:6:tlt-vang-sonic-150r","","1","6","","","","","","","","","","","https://res.cloudinary.com/dkxb7klnn/image/upload/v1780250408/tlt9_pmonwf.png","9","false","","","","","","","","","","","active"
"PRODUCT_IMAGE","IMAGE:PRODUCT:1:6:tlt-vang-sonic-150r:10:314","PRODUCT:1:6:tlt-vang-sonic-150r","","1","6","","","","","","","","","","","https://res.cloudinary.com/dkxb7klnn/image/upload/v1780250398/tlt10_gqcavn.png","10","false","","","","","","","","","","","active"
"PRODUCT_IMAGE","IMAGE:PRODUCT:1:6:tlt-vang-sonic-150r:11:315","PRODUCT:1:6:tlt-vang-sonic-150r","","1","6","","","","","","","","","","","https://res.cloudinary.com/dkxb7klnn/image/upload/v1780250411/tlt11_qlwaxw.png","11","false","","","","","","","","","","","active"
"PRODUCT_IMAGE","IMAGE:PRODUCT:1:6:tlt-vang-sonic-150r:12:316","PRODUCT:1:6:tlt-vang-sonic-150r","","1","6","","","","","","","","","","","https://res.cloudinary.com/dkxb7klnn/image/upload/v1765374636/DSC00116-_-%C4%90%C3%A3-s%E1%BB%ADa_la5k8o.png","12","false","","","","","","","","","","","active"
"PRODUCT_IMAGE","IMAGE:PRODUCT:1:6:tlt-vang-sonic-150r:13:317","PRODUCT:1:6:tlt-vang-sonic-150r","","1","6","","","","","","","","","","","https://res.cloudinary.com/dkxb7klnn/image/upload/v1765374632/DSC00117-_-%C4%90%C3%A3-s%E1%BB%ADa_qfvupq.png","13","false","","","","","","","","","","","active"
"PRODUCT_IMAGE","IMAGE:PRODUCT:1:6:tlt-vang-sonic-150r:14:318","PRODUCT:1:6:tlt-vang-sonic-150r","","1","6","","","","","","","","","","","https://res.cloudinary.com/dkxb7klnn/image/upload/v1765374631/DSC00118-_-%C4%90%C3%A3-s%E1%BB%ADa_fdyohe.png","14","false","","","","","","","","","","","active"
"PRODUCT_IMAGE","IMAGE:PRODUCT:1:6:tlt-vang-sonic-150r:15:319","PRODUCT:1:6:tlt-vang-sonic-150r","","1","6","","","","","","","","","","","https://res.cloudinary.com/dkxb7klnn/image/upload/v1765374628/DSC00135-_-%C4%90%C3%A3-s%E1%BB%ADa_qyhxui.png","15","false","","","","","","","","","","","active"
"PRODUCT_IMAGE","IMAGE:PRODUCT:1:6:tlt-vang-sonic-150r:16:320","PRODUCT:1:6:tlt-vang-sonic-150r","","1","6","","","","","","","","","","","https://res.cloudinary.com/dkxb7klnn/image/upload/v1765374630/DSC00148-_-%C4%90%C3%A3-s%E1%BB%ADa_te8oai.png","16","false","","","","","","","","","","","active"
"PRODUCT_IMAGE","IMAGE:PRODUCT:1:29:sen-cam-sss-25h:1:321","PRODUCT:1:29:sen-cam-sss-25h","","1","29","","","","","","","","","","","https://res.cloudinary.com/dkxb7klnn/image/upload/v1764180802/DSC00397-_-%C4%90%C3%A3-s%E1%BB%ADa_safbwg.png","1","true","","","","","","","","","","","active"
"PRODUCT_IMAGE","IMAGE:PRODUCT:1:29:sen-cam-sss-25h:2:322","PRODUCT:1:29:sen-cam-sss-25h","","1","29","","","","","","","","","","","https://res.cloudinary.com/dkxb7klnn/image/upload/v1764180802/DSC00396-_-%C4%90%C3%A3-s%E1%BB%ADa_p59gvz.png","2","false","","","","","","","","","","","active"
"PRODUCT_IMAGE","IMAGE:PRODUCT:1:29:sen-cam-sss-25h:3:323","PRODUCT:1:29:sen-cam-sss-25h","","1","29","","","","","","","","","","","https://res.cloudinary.com/dkxb7klnn/image/upload/v1764180803/DSC00399-_-%C4%90%C3%A3-s%E1%BB%ADa_isdspi.png","3","false","","","","","","","","","","","active"
"PRODUCT_IMAGE","IMAGE:PRODUCT:1:29:sen-cam-sss-25h:4:324","PRODUCT:1:29:sen-cam-sss-25h","","1","29","","","","","","","","","","","https://res.cloudinary.com/dkxb7klnn/image/upload/v1764180803/DSC00400-_-%C4%90%C3%A3-s%E1%BB%ADa_wsmojr.png","4","false","","","","","","","","","","","active"
"PRODUCT_IMAGE","IMAGE:PRODUCT:1:29:sen-cam-sss-25h:5:325","PRODUCT:1:29:sen-cam-sss-25h","","1","29","","","","","","","","","","","https://res.cloudinary.com/dkxb7klnn/image/upload/v1764180803/DSC00401-_-%C4%90%C3%A3-s%E1%BB%ADa_uwzfpy.png","5","false","","","","","","","","","","","active"
"PRODUCT_IMAGE","IMAGE:PRODUCT:1:29:sen-cam-sss-25h:6:326","PRODUCT:1:29:sen-cam-sss-25h","","1","29","","","","","","","","","","","https://res.cloudinary.com/dkxb7klnn/image/upload/v1764180805/DSC00398-_-%C4%90%C3%A3-s%E1%BB%ADa_zlhwbp.png","6","false","","","","","","","","","","","active"
"PRODUCT_IMAGE","IMAGE:PRODUCT:3:1:ac-quy-xe-may-abs:1:327","PRODUCT:3:1:ac-quy-xe-may-abs","","3","1","","","","","","","","","","","/products/abs/2.png","1","true","","","","","","","","","","","active"
"PRODUCT_IMAGE","IMAGE:PRODUCT:3:1:ac-quy-xe-may-abs:2:328","PRODUCT:3:1:ac-quy-xe-may-abs","","3","1","","","","","","","","","","","/products/abs/3.png","2","false","","","","","","","","","","","active"
"PRODUCT_IMAGE","IMAGE:PRODUCT:3:1:ac-quy-xe-may-abs:3:329","PRODUCT:3:1:ac-quy-xe-may-abs","","3","1","","","","","","","","","","","/products/abs/4.png","3","false","","","","","","","","","","","active"
"PRODUCT_IMAGE","IMAGE:PRODUCT:3:1:ac-quy-xe-may-abs:4:330","PRODUCT:3:1:ac-quy-xe-may-abs","","3","1","","","","","","","","","","","/products/abs/5.png","4","false","","","","","","","","","","","active"
"PRODUCT_IMAGE","IMAGE:PRODUCT:3:1:ac-quy-xe-may-abs:5:331","PRODUCT:3:1:ac-quy-xe-may-abs","","3","1","","","","","","","","","","","/products/abs/6.png","5","false","","","","","","","","","","","active"
"PRODUCT_IMAGE","IMAGE:PRODUCT:3:1:ac-quy-xe-may-abs:6:332","PRODUCT:3:1:ac-quy-xe-may-abs","","3","1","","","","","","","","","","","/products/abs/7.png","6","false","","","","","","","","","","","active"
"PRODUCT_IMAGE","IMAGE:PRODUCT:3:1:ac-quy-xe-may-abs:7:333","PRODUCT:3:1:ac-quy-xe-may-abs","","3","1","","","","","","","","","","","/products/abs/8.png","7","false","","","","","","","","","","","active"
"PRODUCT_IMAGE","IMAGE:PRODUCT:3:1:ac-quy-xe-may-abs:8:334","PRODUCT:3:1:ac-quy-xe-may-abs","","3","1","","","","","","","","","","","/products/abs/9.png","8","false","","","","","","","","","","","active"
"PRODUCT_IMAGE","IMAGE:PRODUCT:3:1:ac-quy-xe-may-abs:9:335","PRODUCT:3:1:ac-quy-xe-may-abs","","3","1","","","","","","","","","","","/products/abs/10.png","9","false","","","","","","","","","","","active"
"PRODUCT_IMAGE","IMAGE:PRODUCT:3:1:ac-quy-xe-may-abs:10:336","PRODUCT:3:1:ac-quy-xe-may-abs","","3","1","","","","","","","","","","","/products/abs/11.png","10","false","","","","","","","","","","","active"
"PRODUCT_IMAGE","IMAGE:PRODUCT:3:1:ac-quy-xe-may-abs:11:337","PRODUCT:3:1:ac-quy-xe-may-abs","","3","1","","","","","","","","","","","/products/abs/12.png","11","false","","","","","","","","","","","active"
"PRODUCT_IMAGE","IMAGE:PRODUCT:3:1:ac-quy-xe-may-abs:12:338","PRODUCT:3:1:ac-quy-xe-may-abs","","3","1","","","","","","","","","","","/products/abs/13.png","12","false","","","","","","","","","","","active"
"PRODUCT_IMAGE","IMAGE:PRODUCT:3:2:ac-quy-xe-may-abs-gel:1:339","PRODUCT:3:2:ac-quy-xe-may-abs-gel","","3","2","","","","","","","","","","","/products/abs-gel/2.png","1","true","","","","","","","","","","","active"
"PRODUCT_IMAGE","IMAGE:PRODUCT:3:2:ac-quy-xe-may-abs-gel:2:340","PRODUCT:3:2:ac-quy-xe-may-abs-gel","","3","2","","","","","","","","","","","/products/abs-gel/3.png","2","false","","","","","","","","","","","active"
"PRODUCT_IMAGE","IMAGE:PRODUCT:3:2:ac-quy-xe-may-abs-gel:3:341","PRODUCT:3:2:ac-quy-xe-may-abs-gel","","3","2","","","","","","","","","","","/products/abs-gel/4.png","3","false","","","","","","","","","","","active"
"PRODUCT_IMAGE","IMAGE:PRODUCT:3:2:ac-quy-xe-may-abs-gel:4:342","PRODUCT:3:2:ac-quy-xe-may-abs-gel","","3","2","","","","","","","","","","","/products/abs-gel/5.png","4","false","","","","","","","","","","","active"
"PRODUCT_IMAGE","IMAGE:PRODUCT:3:2:ac-quy-xe-may-abs-gel:5:343","PRODUCT:3:2:ac-quy-xe-may-abs-gel","","3","2","","","","","","","","","","","/products/abs-gel/6.png","5","false","","","","","","","","","","","active"
"PRODUCT_IMAGE","IMAGE:PRODUCT:3:2:ac-quy-xe-may-abs-gel:6:344","PRODUCT:3:2:ac-quy-xe-may-abs-gel","","3","2","","","","","","","","","","","/products/abs-gel/7.png","6","false","","","","","","","","","","","active"
"PRODUCT_IMAGE","IMAGE:PRODUCT:3:2:ac-quy-xe-may-abs-gel:7:345","PRODUCT:3:2:ac-quy-xe-may-abs-gel","","3","2","","","","","","","","","","","/products/abs-gel/8.png","7","false","","","","","","","","","","","active"
"PRODUCT_IMAGE","IMAGE:PRODUCT:3:2:ac-quy-xe-may-abs-gel:8:346","PRODUCT:3:2:ac-quy-xe-may-abs-gel","","3","2","","","","","","","","","","","/products/abs-gel/9.png","8","false","","","","","","","","","","","active"
"PRODUCT_IMAGE","IMAGE:PRODUCT:3:2:ac-quy-xe-may-abs-gel:9:347","PRODUCT:3:2:ac-quy-xe-may-abs-gel","","3","2","","","","","","","","","","","/products/abs-gel/10.png","9","false","","","","","","","","","","","active"
"PRODUCT_IMAGE","IMAGE:PRODUCT:3:3:ac-quy-natri-ymr-vprs26-12v-28ah:1:348","PRODUCT:3:3:ac-quy-natri-ymr-vprs26-12v-28ah","","3","3","","","","","","","","","","","https://res.cloudinary.com/dkxb7klnn/image/upload/v1763918103/DSC00357-2-_-%C4%90a%CC%83-su%CC%9B%CC%89a_qiqzfx.png","1","true","","","","","","","","","","","active"
"PRODUCT_IMAGE","IMAGE:PRODUCT:3:3:ac-quy-natri-ymr-vprs26-12v-28ah:2:349","PRODUCT:3:3:ac-quy-natri-ymr-vprs26-12v-28ah","","3","3","","","","","","","","","","","https://res.cloudinary.com/dkxb7klnn/image/upload/v1766311677/z7177010487282_3a1261e761c01a345dd39624da0cda7c_fiqt0k.jpg","2","false","","","","","","","","","","","active"
"PRODUCT_IMAGE","IMAGE:PRODUCT:3:3:ac-quy-natri-ymr-vprs26-12v-28ah:3:350","PRODUCT:3:3:ac-quy-natri-ymr-vprs26-12v-28ah","","3","3","","","","","","","","","","","https://res.cloudinary.com/dkxb7klnn/image/upload/v1766311676/z7176860160344_2beb22676849dde5b8ac7b2b0f1e6cfe_enbwjp.jpg","3","false","","","","","","","","","","","active"
"PRODUCT_IMAGE","IMAGE:PRODUCT:3:3:ac-quy-natri-ymr-vprs26-12v-28ah:4:351","PRODUCT:3:3:ac-quy-natri-ymr-vprs26-12v-28ah","","3","3","","","","","","","","","","","https://res.cloudinary.com/dkxb7klnn/image/upload/v1766311676/z7177010494676_b37f192ca86836861c6de78308702f53_buqrug.jpg","4","false","","","","","","","","","","","active"
"PRODUCT_IMAGE","IMAGE:PRODUCT:3:3:ac-quy-natri-ymr-vprs26-12v-28ah:5:352","PRODUCT:3:3:ac-quy-natri-ymr-vprs26-12v-28ah","","3","3","","","","","","","","","","","https://res.cloudinary.com/dkxb7klnn/image/upload/v1766311676/z7177010482221_7bfc0a1ca99f8371d87180555bccdf52_hq0ujg.jpg","5","false","","","","","","","","","","","active"
"PRODUCT_IMAGE","IMAGE:PRODUCT:3:3:ac-quy-natri-ymr-vprs26-12v-28ah:6:353","PRODUCT:3:3:ac-quy-natri-ymr-vprs26-12v-28ah","","3","3","","","","","","","","","","","https://res.cloudinary.com/dkxb7klnn/image/upload/v1763918101/DSC00357-_-%C4%90a%CC%83-su%CC%9B%CC%89a_ni4f2a.png","6","false","","","","","","","","","","","active"
"PRODUCT_IMAGE","IMAGE:PRODUCT:3:3:ac-quy-natri-ymr-vprs26-12v-28ah:7:354","PRODUCT:3:3:ac-quy-natri-ymr-vprs26-12v-28ah","","3","3","","","","","","","","","","","https://res.cloudinary.com/dkxb7klnn/image/upload/v1763918103/DSC00359-_-%C4%90a%CC%83-su%CC%9B%CC%89a_ujg9lr.png","7","false","","","","","","","","","","","active"
"PRODUCT_IMAGE","IMAGE:PRODUCT:3:3:ac-quy-natri-ymr-vprs26-12v-28ah:8:355","PRODUCT:3:3:ac-quy-natri-ymr-vprs26-12v-28ah","","3","3","","","","","","","","","","","https://res.cloudinary.com/dkxb7klnn/image/upload/v1763918104/DSC00360-_-%C4%90a%CC%83-su%CC%9B%CC%89a_b5kday.png","8","false","","","","","","","","","","","active"
"PRODUCT_IMAGE","IMAGE:PRODUCT:3:3:ac-quy-natri-ymr-vprs26-12v-28ah:9:356","PRODUCT:3:3:ac-quy-natri-ymr-vprs26-12v-28ah","","3","3","","","","","","","","","","","https://res.cloudinary.com/dkxb7klnn/image/upload/v1763918103/DSC00361-_-%C4%90a%CC%83-su%CC%9B%CC%89a_pr9mev.png","9","false","","","","","","","","","","","active"
"PRODUCT_IMAGE","IMAGE:PRODUCT:3:3:ac-quy-natri-ymr-vprs26-12v-28ah:10:357","PRODUCT:3:3:ac-quy-natri-ymr-vprs26-12v-28ah","","3","3","","","","","","","","","","","https://res.cloudinary.com/dkxb7klnn/image/upload/v1763918099/DSC00362-_-%C4%90a%CC%83-su%CC%9B%CC%89a_tzzbzl.png","10","false","","","","","","","","","","","active"
"PRODUCT_IMAGE","IMAGE:PRODUCT:4:1:pin-xe-dien-tianneng-tne12-15:1:358","PRODUCT:4:1:pin-xe-dien-tianneng-tne12-15","","4","1","","","","","","","","","","","https://res.cloudinary.com/drqacgi7a/image/upload/v1763580377/14_ggoxrr.png","1","true","","","","","","","","","","","active"
"PRODUCT_IMAGE","IMAGE:PRODUCT:4:1:pin-xe-dien-tianneng-tne12-15:2:359","PRODUCT:4:1:pin-xe-dien-tianneng-tne12-15","","4","1","","","","","","","","","","","https://res.cloudinary.com/dkxb7klnn/image/upload/v1764692126/z7283661257177_f9c47314cee5777a7ea9515827b02258_umg76j.jpg","2","false","","","","","","","","","","","active"
"PRODUCT_IMAGE","IMAGE:PRODUCT:4:1:pin-xe-dien-tianneng-tne12-15:3:360","PRODUCT:4:1:pin-xe-dien-tianneng-tne12-15","","4","1","","","","","","","","","","","https://res.cloudinary.com/drqacgi7a/image/upload/v1763580376/13_nflhlc.png","3","false","","","","","","","","","","","active"
"PRODUCT_IMAGE","IMAGE:PRODUCT:4:1:pin-xe-dien-tianneng-tne12-15:4:361","PRODUCT:4:1:pin-xe-dien-tianneng-tne12-15","","4","1","","","","","","","","","","","https://res.cloudinary.com/drqacgi7a/image/upload/v1763580378/16_uy8cd0.png","4","false","","","","","","","","","","","active"
"PRODUCT_IMAGE","IMAGE:PRODUCT:4:1:pin-xe-dien-tianneng-tne12-15:5:362","PRODUCT:4:1:pin-xe-dien-tianneng-tne12-15","","4","1","","","","","","","","","","","https://res.cloudinary.com/drqacgi7a/image/upload/v1763580378/15_tt01rf.png","5","false","","","","","","","","","","","active"
"PRODUCT_IMAGE","IMAGE:PRODUCT:4:1:pin-xe-dien-tianneng-tne12-15:6:363","PRODUCT:4:1:pin-xe-dien-tianneng-tne12-15","","4","1","","","","","","","","","","","https://res.cloudinary.com/drqacgi7a/image/upload/v1763580379/17_cb6k3p.png","6","false","","","","","","","","","","","active"
"PRODUCT_IMAGE","IMAGE:PRODUCT:4:1:pin-xe-dien-tianneng-tne12-15:7:364","PRODUCT:4:1:pin-xe-dien-tianneng-tne12-15","","4","1","","","","","","","","","","","https://res.cloudinary.com/drqacgi7a/image/upload/v1763580379/18_ttkdpy.png","7","false","","","","","","","","","","","active"
"PRODUCT_IMAGE","IMAGE:PRODUCT:5:39:bo-thang-macan-inc-thailand:1:365","PRODUCT:5:39:bo-thang-macan-inc-thailand","","5","39","","","","","","","","","","","https://res.cloudinary.com/dkxb7klnn/image/upload/c_crop,w_1100,h_1100,ar_1:1/v1768466459/7_jazgxy.png","1","true","","","","","","","","","","","active"
"PRODUCT_IMAGE","IMAGE:PRODUCT:5:39:bo-thang-macan-inc-thailand:2:366","PRODUCT:5:39:bo-thang-macan-inc-thailand","","5","39","","","","","","","","","","","https://res.cloudinary.com/dkxb7klnn/image/upload/c_crop,w_1100,h_1100,ar_1:1/v1768466459/4_lfd9g3.png","2","false","","","","","","","","","","","active"
"PRODUCT_IMAGE","IMAGE:PRODUCT:5:39:bo-thang-macan-inc-thailand:3:367","PRODUCT:5:39:bo-thang-macan-inc-thailand","","5","39","","","","","","","","","","","https://res.cloudinary.com/dkxb7klnn/image/upload/c_crop,w_1100,h_1100,ar_1:1/v1768466459/6_zolnn5.png","3","false","","","","","","","","","","","active"
"PRODUCT_IMAGE","IMAGE:PRODUCT:5:39:bo-thang-macan-inc-thailand:4:368","PRODUCT:5:39:bo-thang-macan-inc-thailand","","5","39","","","","","","","","","","","https://res.cloudinary.com/dkxb7klnn/image/upload/c_crop,w_1100,h_1100,ar_1:1/v1768466459/8_j6glmg.png","4","false","","","","","","","","","","","active"
"PRODUCT_IMAGE","IMAGE:PRODUCT:5:39:bo-thang-macan-inc-thailand:5:369","PRODUCT:5:39:bo-thang-macan-inc-thailand","","5","39","","","","","","","","","","","https://res.cloudinary.com/dkxb7klnn/image/upload/c_crop,w_1100,h_1100,ar_1:1/v1768466458/5_pyjamg.png","5","false","","","","","","","","","","","active"
"PRODUCT_IMAGE","IMAGE:PRODUCT:5:39:bo-thang-macan-inc-thailand:6:370","PRODUCT:5:39:bo-thang-macan-inc-thailand","","5","39","","","","","","","","","","","https://res.cloudinary.com/dkxb7klnn/image/upload/v1768466681/Gemini_Generated_Image_meserxmeserxmese_b8jdo4.png","6","false","","","","","","","","","","","active"
"PRODUCT_IMAGE","IMAGE:PRODUCT:5:1:bo-thang-dum-elig:1:371","PRODUCT:5:1:bo-thang-dum-elig","","5","1","","","","","","","","","","","https://res.cloudinary.com/drqacgi7a/image/upload/v1763580388/42_fnovn2.png","1","true","","","","","","","","","","","active"
"PRODUCT_IMAGE","IMAGE:PRODUCT:5:1:bo-thang-dum-elig:2:372","PRODUCT:5:1:bo-thang-dum-elig","","5","1","","","","","","","","","","","https://res.cloudinary.com/drqacgi7a/image/upload/v1763580382/34_notl4h.png","2","false","","","","","","","","","","","active"
"PRODUCT_IMAGE","IMAGE:PRODUCT:5:1:bo-thang-dum-elig:3:373","PRODUCT:5:1:bo-thang-dum-elig","","5","1","","","","","","","","","","","https://res.cloudinary.com/drqacgi7a/image/upload/v1763580382/35_trgufo.png","3","false","","","","","","","","","","","active"
"PRODUCT_IMAGE","IMAGE:PRODUCT:5:1:bo-thang-dum-elig:4:374","PRODUCT:5:1:bo-thang-dum-elig","","5","1","","","","","","","","","","","https://res.cloudinary.com/drqacgi7a/image/upload/v1763580387/36_ev8gnf.png","4","false","","","","","","","","","","","active"
"PRODUCT_IMAGE","IMAGE:PRODUCT:5:1:bo-thang-dum-elig:5:375","PRODUCT:5:1:bo-thang-dum-elig","","5","1","","","","","","","","","","","https://res.cloudinary.com/drqacgi7a/image/upload/v1763580387/37_e0lkl3.png","5","false","","","","","","","","","","","active"
"PRODUCT_IMAGE","IMAGE:PRODUCT:5:1:bo-thang-dum-elig:6:376","PRODUCT:5:1:bo-thang-dum-elig","","5","1","","","","","","","","","","","https://res.cloudinary.com/drqacgi7a/image/upload/v1763580387/38_yct4u3.png","6","false","","","","","","","","","","","active"
"PRODUCT_IMAGE","IMAGE:PRODUCT:5:1:bo-thang-dum-elig:7:377","PRODUCT:5:1:bo-thang-dum-elig","","5","1","","","","","","","","","","","https://res.cloudinary.com/drqacgi7a/image/upload/v1763580388/40_zlunsc.png","7","false","","","","","","","","","","","active"
"PRODUCT_IMAGE","IMAGE:PRODUCT:5:1:bo-thang-dum-elig:8:378","PRODUCT:5:1:bo-thang-dum-elig","","5","1","","","","","","","","","","","https://res.cloudinary.com/drqacgi7a/image/upload/v1763580388/41_ymg3l7.png","8","false","","","","","","","","","","","active"
"PRODUCT_IMAGE","IMAGE:PRODUCT:5:1:bo-thang-dum-elig:9:379","PRODUCT:5:1:bo-thang-dum-elig","","5","1","","","","","","","","","","","https://res.cloudinary.com/drqacgi7a/image/upload/v1763580388/43_irsyll.png","9","false","","","","","","","","","","","active"
